address,topics,data,blockNumber,blockHash,timeStamp,gasPrice,gasUsed,logIndex,transactionHash,transactionIndex,blockNumber_int,timeStamp_int,timeStamp_dt,sender,recipient,amount0,amount1,sqrtPriceX96,liquidity,tick
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,"['0xc42079f94a6350d7e6235f29174924f928cc2ac818eb64fed8004e115fbcca67', '0x000000000000000000000000ef1c6e67703c7bd7107eed8303fbe6ec2554bf6b', '0x000000000000000000000000ef1c6e67703c7bd7107eed8303fbe6ec2554bf6b']",0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffcf01510300000000000000000000000000000000000000000000000006f05b59d3b2000000000000000000000000000000000000000060510fdc4444b91ef03ef943baa7000000000000000000000000000000000000000000000001f0a6a95d779800f1000000000000000000000000000000000000000000000000000000000003161a,0x112b0b9,0x5cbf50bb7834502e1bcd0748bd375319ec1fdca3a6e48f0baf2a2d46b821c3f0,0x64ea899b,0xffe1a14a0,0x38169,0xbe,0xcd5352d60a8c3aca72fc50335003fa5f1e68c56871107fff4181f15d529bb076,0x5b,18002105,1693092251,2023-08-26 23:24:11,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,-821997309,500000000000000000,1953533711675432046233910193142439,35787477707849728241,202266
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,"['0xc42079f94a6350d7e6235f29174924f928cc2ac818eb64fed8004e115fbcca67', '0x0000000000000000000000003fc91a3afd70395cd496c647d5a6cc9d4b2b7fad', '0x0000000000000000000000003fc91a3afd70395cd496c647d5a6cc9d4b2b7fad']",0xffffffffffffffffffffffffffffffffffffffffffffffffffffffcf326688a8000000000000000000000000000000000000000000000006e96afe79de4e00000000000000000000000000000000000000006051395c8d134768e6930c6abbdf00000000000000000000000000000000000000000000002a9d36d55de28969fe000000000000000000000000000000000000000000000000000000000003161a,0x112b0bb,0x5b6cffa57bde29bc908cfd97b45ed1a254616d921206a51cc4eb39d1f62eca09,0x64ea89b3,0x2f19e6ba4,0x49290,0x6,0x55870b25aef8b72d74d421928862506efbf550c416c0bcdcd69b53f90b6dd711,0x1,18002107,1693092275,2023-08-26 23:24:35,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,-209607817048,127500000000000000000,1953546555647160301096928539229151,786091727607707560446,202266
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,"['0xc42079f94a6350d7e6235f29174924f928cc2ac818eb64fed8004e115fbcca67', '0x000000000000000000000000ef1c6e67703c7bd7107eed8303fbe6ec2554bf6b', '0x000000000000000000000000ef1c6e67703c7bd7107eed8303fbe6ec2554bf6b']",0x000000000000000000000000000000000000000000000000000000001472813dfffffffffffffffffffffffffffffffffffffffffffffffffd1b650c839282df000000000000000000000000000000000000605137decde34d3a8dd39cd4d2bf000000000000000000000000000000000000000000000001f0a6a95d779800f1000000000000000000000000000000000000000000000000000000000003161a,0x112b0c1,0xac3e33753c69c63c119ed1d0fff3311fde96dc72ca8fd0fc9dd61bb104b9bf8d,0x64ea89fb,0x57eb03c0d,0x4304a,0x9c,0xf546162753d236c0c2e3643922f425b9a33db911001b98c2c8915b5a9dde5748,0x14,18002113,1693092347,2023-08-26 23:25:47,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,343048509,-208461853321166113,1953546094143566005279708746666687,35787477707849728241,202266
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,"['0xc42079f94a6350d7e6235f29174924f928cc2ac818eb64fed8004e115fbcca67', '0x0000000000000000000000003fc91a3afd70395cd496c647d5a6cc9d4b2b7fad', '0x0000000000000000000000003fc91a3afd70395cd496c647d5a6cc9d4b2b7fad']",0x00000000000000000000000000000000000000000000000000000000237fab4dfffffffffffffffffffffffffffffffffffffffffffffffffafa3ac6e3f7d77f000000000000000000000000000000000000605135480cfb45df726cb1d3667e000000000000000000000000000000000000000000000001f0a6a95d779800f1000000000000000000000000000000000000000000000000000000000003161a,0x112b0c1,0xac3e33753c69c63c119ed1d0fff3311fde96dc72ca8fd0fc9dd61bb104b9bf8d,0x64ea89fb,0x2b964a50d,0x254cc,0x227,0x3b61de3c926f7db1407adb7e1294ceaedced8d7e758cee4de335f6925ecf172a,0x89,18002113,1693092347,2023-08-26 23:25:47,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,595569485,-361912194147297409,1953545292923698881011612604655230,35787477707849728241,202266
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,"['0xc42079f94a6350d7e6235f29174924f928cc2ac818eb64fed8004e115fbcca67', '0x00000000000000000000000051c72848c68a965f66fa7a88855f9f7784502a7f', '0x00000000000000000000000051c72848c68a965f66fa7a88855f9f7784502a7f']",0x0000000000000000000000000000000000000000000000000000000d98d1707cfffffffffffffffffffffffffffffffffffffffffffffffe13892e94ccfb38c00000000000000000000000000000000000006050377088fd839254b9b0dac132000000000000000000000000000000000000000000000001f0a6a95d779800f10000000000000000000000000000000000000000000000000000000000031619,0x112b0c4,0x7077767d3ff7f10d43b428307fa0d5078eee0caf4dc4c1cbca9e7376acb403cd,0x64ea8a1f,0x4975983e9,0x1ec42,0x33,0x727e9888732959662088f9e5414d87a3c3a2a7f0819a8f68af34f029cf4a2764,0x8,18002116,1693092383,2023-08-26 23:26:23,0x51c72848c68a965f66fa7a88855f9f7784502a7f,0x51c72848c68a965f66fa7a88855f9f7784502a7f,58398437500,-35485780572260058944,1953466732673851827177909416280370,35787477707849728241,202265
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,"['0xc42079f94a6350d7e6235f29174924f928cc2ac818eb64fed8004e115fbcca67', '0x000000000000000000000000ef1c6e67703c7bd7107eed8303fbe6ec2554bf6b', '0x000000000000000000000000ef1c6e67703c7bd7107eed8303fbe6ec2554bf6b']",0xffffffffffffffffffffffffffffffffffffffffffffffffffffffff9e00f48d0000000000000000000000000000000000000000000000000de0b6b3a764000000000000000000000000000000000000000060503e96dfe33976bb03dcea68a1000000000000000000000000000000000000000000000001f0a6a95d779800f10000000000000000000000000000000000000000000000000000000000031619,0x112b0c5,0x114ceb3ff8ad5351c5ee9cc22d67919f50cf0d118e8636d0302aeda87682fa4b,0x64ea8a2b,0x3f4a17a84,0x381be,0x1b,0x8255dda2b02d6b1c79b6c0ef30020828b7fd941881d20367d51809b7d1a9219c,0x5,18002117,1693092395,2023-08-26 23:26:35,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,-1644104563,1000000000000000000,1953468945418462650582252412102817,35787477707849728241,202265
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,"['0xc42079f94a6350d7e6235f29174924f928cc2ac818eb64fed8004e115fbcca67', '0x0000000000000000000000003fc91a3afd70395cd496c647d5a6cc9d4b2b7fad', '0x0000000000000000000000003fc91a3afd70395cd496c647d5a6cc9d4b2b7fad']",0xffffffffffffffffffffffffffffffffffffffffffffffffffffffcc548a9d0d000000000000000000000000000000000000000000000007518058bd45bc0000000000000000000000000000000000000000605403ceb30624e8ac21192bb452000000000000000000000000000000000000000000000001f0a6a95d779800f1000000000000000000000000000000000000000000000000000000000003161c,0x112b0c6,0x7bfddd18426789d05f41306514ee4eab2e9d20c712bb6a29b5eb005f60293fef,0x64ea8a37,0x2c962c817,0x4d1d0,0x19,0x887a82028581a509985268ee747e99dd33832c417abe3d3100ef823dfbf44a9d,0x2,18002118,1693092407,2023-08-26 23:26:47,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,-221919929075,135000000000000000000,1953767665940923810168556848133202,35787477707849728241,202268
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,"['0xc42079f94a6350d7e6235f29174924f928cc2ac818eb64fed8004e115fbcca67', '0x00000000000000000000000051c72848c68a965f66fa7a88855f9f7784502a7f', '0x00000000000000000000000051c72848c68a965f66fa7a88855f9f7784502a7f']",0x0000000000000000000000000000000000000000000000000000001f321750d8fffffffffffffffffffffffffffffffffffffffffffffffb95ef1dbf1e9281940000000000000000000000000000000000006051bd4fe753591fa21522d3d276000000000000000000000000000000000000000000000001f0a6a95d779800f1000000000000000000000000000000000000000000000000000000000003161b,0x112b0c6,0x7bfddd18426789d05f41306514ee4eab2e9d20c712bb6a29b5eb005f60293fef,0x64ea8a37,0x2b7812517,0x1f8e0,0x22,0x5bf8a1daf395768a5e245a06b8a2d7cb2fd86a2a737eeded7827e6e6bacabdb5,0x3,18002118,1693092407,2023-08-26 23:26:47,0x51c72848c68a965f66fa7a88855f9f7784502a7f,0x51c72848c68a965f66fa7a88855f9f7784502a7f,133984375000,-81429833630773771884,1953587392378615915148518221927030,35787477707849728241,202267
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,"['0xc42079f94a6350d7e6235f29174924f928cc2ac818eb64fed8004e115fbcca67', '0x000000000000000000000000e592427a0aece92de3edee1f18e0157c05861564', '0x0000000000000000000000004a137fd5e7a256ef08a7de531a17d0be0cc7b6b6']",0x0000000000000000000000000000000000000000000000000000001495a0d0b3fffffffffffffffffffffffffffffffffffffffffffffffd167077f222bc563600000000000000000000000000000000000060503d02d2c53cbb02e384fb873c000000000000000000000000000000000000000000000001f0a6a95d779800f10000000000000000000000000000000000000000000000000000000000031619,0x112b0c7,0xd7d055b62826a38d6d2de7fe04d67adb4bd50d8f1ac92e282f4e42a810fdbb64,0x64ea8a43,0x29b20bdc3,0x22cb2,0x2,0x50888cfa65930c48488f0297c75de1dad6491e838459d8caebdda90e2ff0d80c,0x,18002119,1693092419,2023-08-26 23:26:59,0xe592427a0aece92de3edee1f18e0157c05861564,0x4a137fd5e7a256ef08a7de531a17d0be0cc7b6b6,88409690291,-53723308073054087626,1953468456950487595064655609562940,35787477707849728241,202265
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,"['0xc42079f94a6350d7e6235f29174924f928cc2ac818eb64fed8004e115fbcca67', '0x0000000000000000000000003fc91a3afd70395cd496c647d5a6cc9d4b2b7fad', '0x0000000000000000000000003fc91a3afd70395cd496c647d5a6cc9d4b2b7fad']",0x000000000000000000000000000000000000000000000000000000003b9aca00fffffffffffffffffffffffffffffffffffffffffffffffff79147a40a9f5d1c000000000000000000000000000000000000605038aa1b0d25c8165ef3822982000000000000000000000000000000000000000000000001f0a6a95d779800f10000000000000000000000000000000000000000000000000000000000031619,0x112b0cb,0xb5ce0d99583f42b9ecd06e8a564fb770440c450dcf93b612c4960c4a78ec2536,0x64ea8a73,0x2a44b6bdf,0x23835,0xb1,0xff824bcf9612a866d7ea35f4359412c88c1a5a045069075545288649d8c61366,0x3d,18002123,1693092467,2023-08-26 23:27:47,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,1000000000,-607625704839881444,1953467111757387262678238385809794,35787477707849728241,202265
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,"['0xc42079f94a6350d7e6235f29174924f928cc2ac818eb64fed8004e115fbcca67', '0x000000000000000000000000e08beb8c48e71fd08560db2fbaaa0701b187c7a7', '0x000000000000000000000000e08beb8c48e71fd08560db2fbaaa0701b187c7a7']",0x000000000000000000000000000000000000000000000000000000000165ffacffffffffffffffffffffffffffffffffffffffffffffffffffcd5a41d10e75830000000000000000000000000000000000006050388fffd3b94a0d041639d5e5000000000000000000000000000000000000000000000001f0a6a95d779800f10000000000000000000000000000000000000000000000000000000000031619,0x112b0cf,0x1a03b9c0796f183b41aa68fec9363e71bb4138c84cc4666a36ca9d77d37519ae,0x64ea8aa3,0x2922f73e3,0x57b87,0x37,0xa0628ade1b23b43b347bec5a728e3e3e011d75e08998de397427e1c123bdc8ca,0x5,18002127,1693092515,2023-08-26 23:28:35,0xe08beb8c48e71fd08560db2fbaaa0701b187c7a7,0xe08beb8c48e71fd08560db2fbaaa0701b187c7a7,23461804,-14255985085483645,1953467080196752775551908952266213,35787477707849728241,202265
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,"['0xc42079f94a6350d7e6235f29174924f928cc2ac818eb64fed8004e115fbcca67', '0x000000000000000000000000e4000004000bd8006e00720000d27d1fa000d43e', '0x000000000000000000000000de5b7ff5b10cc5f8c95a2e2b643e3abf5179c987']",0x000000000000000000000000000000000000000000000000000000000bc3ceb6fffffffffffffffffffffffffffffffffffffffffffffffffe55e884174056f3000000000000000000000000000000000000605037b45e89643022dbd262a2e2000000000000000000000000000000000000000000000001f0a6a95d779800f10000000000000000000000000000000000000000000000000000000000031619,0x112b0d0,0xea7081c52ffd535c58929aa663a897dac38a5980302eeef98cdffffd3b687f3d,0x64ea8aaf,0x3998a41e5,0x3e0ce,0x1c,0x8280fe2a35005b25ddd0dc407fa91d6c5f3585c899cb2d40abb1994804ecf79e,0x4,18002128,1693092527,2023-08-26 23:28:47,0xe4000004000bd8006e00720000d27d1fa000d43e,0xde5b7ff5b10cc5f8c95a2e2b643e3abf5179c987,197381814,-119934161032030477,1953466814680326084954826005979874,35787477707849728241,202265
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,"['0xc42079f94a6350d7e6235f29174924f928cc2ac818eb64fed8004e115fbcca67', '0x000000000000000000000000bf683b7aaf9accea6bff8e926e03f6ceb98b525a', '0x000000000000000000000000bf683b7aaf9accea6bff8e926e03f6ceb98b525a']",0x00000000000000000000000000000000000000000000000000000000dcdf01baffffffffffffffffffffffffffffffffffffffffffffffffe0c0ab69a20bd7f00000000000000000000000000000000000006050279918376331e58836aef805000000000000000000000000000000000000000000000001f0a6a95d779800f10000000000000000000000000000000000000000000000000000000000031619,0x112b0d0,0xea7081c52ffd535c58929aa663a897dac38a5980302eeef98cdffffd3b687f3d,0x64ea8aaf,0x2ccb3a5b8,0x6dfe0,0x27,0x9e50362892278174fdf023a36eee98bb731ed732101e3c35439e11ac5d2ca0da,0x6,18002128,1693092527,2023-08-26 23:28:47,0xbf683b7aaf9accea6bff8e926e03f6ceb98b525a,0xbf683b7aaf9accea6bff8e926e03f6ceb98b525a,3705602490,-2251611343506647056,1953461829947093455461745955895301,35787477707849728241,202265
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,"['0xc42079f94a6350d7e6235f29174924f928cc2ac818eb64fed8004e115fbcca67', '0x0000000000000000000000003fc91a3afd70395cd496c647d5a6cc9d4b2b7fad', '0x0000000000000000000000003fc91a3afd70395cd496c647d5a6cc9d4b2b7fad']",0xffffffffffffffffffffffffffffffffffffffffffffffffffffffd9b96c3b2a0000000000000000000000000000000000000000000000056bc75e2d631000000000000000000000000000000000000000006052f29309f27069da816ccc5f7e000000000000000000000000000000000000000000000001f0a6a95d779800f1000000000000000000000000000000000000000000000000000000000003161c,0x112b0d4,0xb6f926c044b56d84d15aeb5f788625de15d2ca8d55e952118e8f71b037dc6d9d,0x64ea8adf,0x2f20c32ce,0x327c1,0x9b,0xdb3bc656a3e6bc41bc81079d3910e0c0d1399444ac89e47a7c26770fe9f61ff4,0x4c,18002132,1693092575,2023-08-26 23:29:35,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,-164392846550,100000000000000000000,1953683104408175795896045538140030,35787477707849728241,202268
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,"['0xc42079f94a6350d7e6235f29174924f928cc2ac818eb64fed8004e115fbcca67', '0x000000000000000000000000e8cfad4c75a5e1caf939fd80afcf837dde340a69', '0x000000000000000000000000e8cfad4c75a5e1caf939fd80afcf837dde340a69']",0x0000000000000000000000000000000000000000000000000000002b9a250a71fffffffffffffffffffffffffffffffffffffffffffffff9d4b41dcef81ae3c5000000000000000000000000000000000000604fc485a9744a18a2f121cb3680000000000000000000000000000000000000000000000001f0a6a95d779800f10000000000000000000000000000000000000000000000000000000000031619,0x112b0d4,0xb6f926c044b56d84d15aeb5f788625de15d2ca8d55e952118e8f71b037dc6d9d,0x64ea8adf,0x183e26315e,0x1eb22,0xa1,0x8aede0da71de5a350a358bebd83b1f313624f06c62cf1a4599bd3da3151ae820,0x4d,18002132,1693092575,2023-08-26 23:29:35,0xe8cfad4c75a5e1caf939fd80afcf837dde340a69,0xe8cfad4c75a5e1caf939fd80afcf837dde340a69,187269712497,-113800300309355240507,1953431167438471332862011523151488,35787477707849728241,202265
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,"['0xc42079f94a6350d7e6235f29174924f928cc2ac818eb64fed8004e115fbcca67', '0x000000000000000000000000e592427a0aece92de3edee1f18e0157c05861564', '0x000000000000000000000000def171fe48cf0115b1d80b88dc8eab59176fee57']",0x00000000000000000000000000000000000000000000000000000002163c5e88ffffffffffffffffffffffffffffffffffffffffffffffffb46c421d7893c8db000000000000000000000000000000000000604f9d90d20c8cc6b08509d98244000000000000000000000000000000000000000000000001f0a6a95d779800f10000000000000000000000000000000000000000000000000000000000031619,0x112b0d7,0x81a9c5049c60cf8cf674fa5ace553fcaa13eb17a15dee6bf3274bb61d6da69d9,0x64ea8b03,0x2e9a0ec55,0x13ede8,0x194,0xb708e8b12c75f2b62da0e348b5b9eba57c13056b82151c7d9db729af1a8a36af,0x109,18002135,1693092611,2023-08-26 23:30:11,0xe592427a0aece92de3edee1f18e0157c05861564,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,8962989704,-5445905155053336357,1953419111012975685372023194354244,35787477707849728241,202265
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,"['0xc42079f94a6350d7e6235f29174924f928cc2ac818eb64fed8004e115fbcca67', '0x0000000000000000000000003fc91a3afd70395cd496c647d5a6cc9d4b2b7fad', '0x0000000000000000000000003fc91a3afd70395cd496c647d5a6cc9d4b2b7fad']",0x0000000000000000000000000000000000000000000000000000000001fd21cbffffffffffffffffffffffffffffffffffffffffffffffffffb7f986a2cde778000000000000000000000000000000000000604f9d6bb1e451410e772e868a45000000000000000000000000000000000000000000000001f0a6a95d779800f10000000000000000000000000000000000000000000000000000000000031619,0x112b0d9,0x891b3fa8ea6055080516c29bd149c887f6f0ce1076aceffff70f760491e9dbfb,0x64ea8b1b,0x29dc93f62,0x2975c,0x1d1,0xdb076e1f957ed484d824f186623cdffe2bc1f95723376e17e524f7a61ec59dcb,0x91,18002137,1693092635,2023-08-26 23:30:35,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,33366475,-20273316647540872,1953419066130862473403566163135045,35787477707849728241,202265
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,"['0xc42079f94a6350d7e6235f29174924f928cc2ac818eb64fed8004e115fbcca67', '0x000000000000000000000000ef1c6e67703c7bd7107eed8303fbe6ec2554bf6b', '0x000000000000000000000000ef1c6e67703c7bd7107eed8303fbe6ec2554bf6b']",0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffceffdbbe00000000000000000000000000000000000000000000000006f05b59d3b20000000000000000000000000000000000000000604fa0fedd572c33419c448e5dfc000000000000000000000000000000000000000000000001f0a6a95d779800f10000000000000000000000000000000000000000000000000000000000031619,0x112b0e1,0xcd2eeee5cc9a859826bb8f3f37fba48afabb9c0c50606bd361a4738307162e20,0x64ea8b7b,0x21b1deff6c,0x381a6,0x4,0x7cc53239346f26d9b31cfd07d587bfe46a69bc55fad3853fefe4a0e142ce210c,0x,18002145,1693092731,2023-08-26 23:32:11,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,-822092866,500000000000000000,1953420172503167885105737661046268,35787477707849728241,202265
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,"['0xc42079f94a6350d7e6235f29174924f928cc2ac818eb64fed8004e115fbcca67', '0x0000000000000000000000003fc91a3afd70395cd496c647d5a6cc9d4b2b7fad', '0x0000000000000000000000003fc91a3afd70395cd496c647d5a6cc9d4b2b7fad']",0x000000000000000000000000000000000000000000000000000000006f920476fffffffffffffffffffffffffffffffffffffffffffffffff0376c322849dc9c000000000000000000000000000000000000604f98dc23955e442e8131a3d212000000000000000000000000000000000000000000000001f0a6a95d779800f10000000000000000000000000000000000000000000000000000000000031619,0x112b0e3,0xfd49ccb10078241a3190ba445e69babb58b8bae9a975c89a71e1fdeec10933fa,0x64ea8b93,0x2984812f2,0x22559,0xb7,0x0265f9f532e2c858bbfdfabafacd69e94c5a7375602ab2787f1304c011b84f06,0x43,18002147,1693092755,2023-08-26 23:32:35,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,1871840374,-1137321418207667044,1953417654642398587410381403312658,35787477707849728241,202265
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,"['0xc42079f94a6350d7e6235f29174924f928cc2ac818eb64fed8004e115fbcca67', '0x000000000000000000000000ef1c6e67703c7bd7107eed8303fbe6ec2554bf6b', '0x000000000000000000000000ef1c6e67703c7bd7107eed8303fbe6ec2554bf6b']",0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffdfa8da5c0000000000000000000000000000000000000000000000000494654067e10000000000000000000000000000000000000000604f9b3826a8da4a6efaf3614e71000000000000000000000000000000000000000000000001f0a6a95d779800f10000000000000000000000000000000000000000000000000000000000031619,0x112b0e6,0x5ccca2d9ced21577ea9d9105403ec9c9f988dfe683f1fa21a608c83bd45b9201,0x64ea8bb7,0x27de9991e7,0x381b4,0x4,0x44aa7e1f9cea7e3b142491ba3f67ff73c14be6ed67d7f89d031e5babc2a5183b,0x,18002150,1693092791,2023-08-26 23:33:11,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,-542582180,330000000000000000,1953418384848120159133814591934065,35787477707849728241,202265
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,"['0xc42079f94a6350d7e6235f29174924f928cc2ac818eb64fed8004e115fbcca67', '0x000000000000000000000000ef1c6e67703c7bd7107eed8303fbe6ec2554bf6b', '0x000000000000000000000000ef1c6e67703c7bd7107eed8303fbe6ec2554bf6b']",0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffff6332b36000000000000000000000000000000000000000000000000016345785d8a0000000000000000000000000000000000000000604f9bef2f596c7adf9bf7c94595000000000000000000000000000000000000000000000001f0a6a95d779800f10000000000000000000000000000000000000000000000000000000000031619,0x112b0e6,0x5ccca2d9ced21577ea9d9105403ec9c9f988dfe683f1fa21a608c83bd45b9201,0x64ea8bb7,0x999fefde7,0x37540,0x1e,0x2e4d98cebc99dcc374dfa34943ccd45cb99e85f1497ff96dc416fbd4c0e66538,0x3,18002150,1693092791,2023-08-26 23:33:11,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,-164418762,100000000000000000,1953418606122581241474248891516309,35787477707849728241,202265
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,"['0xc42079f94a6350d7e6235f29174924f928cc2ac818eb64fed8004e115fbcca67', '0x0000000000000000000000003fc91a3afd70395cd496c647d5a6cc9d4b2b7fad', '0x0000000000000000000000003fc91a3afd70395cd496c647d5a6cc9d4b2b7fad']",0x000000000000000000000000000000000000000000000000000000001c6f5e10fffffffffffffffffffffffffffffffffffffffffffffffffbfa36390b73014e000000000000000000000000000000000000604f99dc60ca05904078462fa0cb000000000000000000000000000000000000000000000001f0a6a95d779800f10000000000000000000000000000000000000000000000000000000000031619,0x112b0e6,0x5ccca2d9ced21577ea9d9105403ec9c9f988dfe683f1fa21a608c83bd45b9201,0x64ea8bb7,0x2a3d132e7,0x22559,0x95,0x993d2f8b6425011b7b71db7d53ba9867ea82ccb9cadbf734d2640189b0555b73,0x4f,18002150,1693092791,2023-08-26 23:33:11,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,477060624,-289859607378853554,1953417964416444049932386846089419,35787477707849728241,202265
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,"['0xc42079f94a6350d7e6235f29174924f928cc2ac818eb64fed8004e115fbcca67', '0x00000000000000000000000051c72848c68a965f66fa7a88855f9f7784502a7f', '0x00000000000000000000000051c72848c68a965f66fa7a88855f9f7784502a7f']",0x0000000000000000000000000000000000000000000000000000000eb037035cfffffffffffffffffffffffffffffffffffffffffffffffdec13fa1ef5a1ab3f000000000000000000000000000000000000604e87ae2bdfa3332f4a563d9485000000000000000000000000000000000000000000000001f0a6a95d779800f10000000000000000000000000000000000000000000000000000000000031618,0x112b0e7,0x43a4a72b7e46e25e852f1e13df8caf3044584874475d058072dc3067fc1a632c,0x64ea8bc3,0x5318785f1,0x1e850,0x7,0xed18c3126f6dd04cb48a18a5b5f85783d5fdeabeb73be06191ea2be608960635,0x1,18002151,1693092803,2023-08-26 23:33:23,0x51c72848c68a965f66fa7a88855f9f7784502a7f,0x51c72848c68a965f66fa7a88855f9f7784502a7f,63085937500,-38329016992743183553,1953333109663278616047867085558917,35787477707849728241,202264
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,"['0xc42079f94a6350d7e6235f29174924f928cc2ac818eb64fed8004e115fbcca67', '0x0000000000000000000000003fc91a3afd70395cd496c647d5a6cc9d4b2b7fad', '0x000000000000000000000000ac3142359342ffbe3036a000a1cc953d66e13cf9']",0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffb28393000000000000000000000000000000000000000000000000000af8c284bd0b597f000000000000000000000000000000000000604e8d553ace39dbc1433ca4b4ff000000000000000000000000000000000000000000000001f0a6a95d779800f10000000000000000000000000000000000000000000000000000000000031618,0x112b0e7,0x43a4a72b7e46e25e852f1e13df8caf3044584874475d058072dc3067fc1a632c,0x64ea8bc3,0x2967c49ad,0x22c73,0xb6,0x72a987f77477688967351b3c74b0db2f181a1cbea639d6f700e99f15f60e6f20,0x57,18002151,1693092803,2023-08-26 23:33:23,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0xac3142359342ffbe3036a000a1cc953d66e13cf9,-1300000000,790595609966631295,1953334859049453910353400771687679,35787477707849728241,202264
0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,"['0xc42079f94a6350d7e6235f29174924f928cc2ac818eb64fed8004e115fbcca67', '0x00000000000000000000000051c72848c68a965f66fa7a88855f9f7784502a7f', '0x00000000000000000000000051c72848c68a965f66fa7a88855f9f7784502a7f']",0x0000000000000000000000000000000000000000000000000000000b2b2909b0fffffffffffffffffffffffffffffffffffffffffffffffe6b9267813a63e030000000000000000000000000000000000000604dbcde94cbce863d0212063f71000000000000000000000000000000000000000000000001f0a6a95d779800f10000000000000000000000000000000000000000000000000000000000031617,0x112b0e9,0x20611e0ba06b40bdd789d3f119b7209150835b6c93b29508e931bda24d437f20,0x64ea8bdb,0x2bb1572e4,0x1ec34,0x81,0x1eede6d5bf8d8612f8268dfca35647d874efdf48c1dc7b41efab32558172d399,0x30,18002153,1693092827,2023-08-26 23:33:47,0x51c72848c68a965f66fa7a88855f9f7784502a7f,0x51c72848c68a965f66fa7a88855f9f7784502a7f,47968750000,-29142116434032992208,1953270342730206892175004375859057,35787477707849728241,202263
